#  Long.    Lat.      Ve       Vn     Se     Sn    Cne  Sta.      Source
124.909  42.084   1.171   -1.409  0.673  0.626 	0.000  E040  This_study     
125.144  42.848   0.880   -1.010  0.779  0.874 	0.000  E014  This_study     
125.444  43.791   1.680   -0.340  0.111  0.136 	0.000  CHAN  This_study     
125.956  41.739  -1.460   -1.660  1.412  2.313 	0.000  E017  This_study     
126.142  48.500   0.430   -1.100  0.497  0.534 	0.000  E009  This_study     
126.620  45.703   1.400   -0.150  0.108  0.095 	0.000  HRBN  This_study     
126.678  51.704   0.440    0.240  0.798  0.714 	0.000  E005  This_study     
126.969  46.650  -0.780   -0.750  0.826  0.449 	0.000  JB11  This_study     
127.359  43.747   1.450   -0.830  1.193  1.340 	0.000  E012  This_study     
127.412  50.254   0.490   -0.610  0.643  0.340 	0.000  E006  This_study     
128.105  42.425   0.500   -0.470  0.661  1.184 	0.000  E016  This_study     
128.933  47.754   0.580    0.920  0.624  0.704 	0.000  E008  This_study     
129.489  43.003   0.560   -0.380  0.565  0.514 	0.000  JB12  This_study     
129.639  49.277  -0.200   -0.870  0.640  0.401 	0.000  E007  This_study     
130.908  44.433   0.910   -0.320  0.097  0.075 	0.000  SUIY  This_study     
131.170  46.650   0.410    0.570  0.537  0.561 	0.000  JB10  This_study     
134.291  48.283   0.330   -0.750  1.151  0.670 	0.000  E001  This_study     
 81.926  32.047 	2.679 	18.727 	1.550  1.430 	0.000  XGBA  Kreemer et al. [2014] from Ader et al. [2012]               
 83.953  29.178 	5.163 	24.700 	1.590  1.130 	0.000  MST2  Kreemer et al. [2014] from Ader et al. [2012]               
 84.043  29.534 	9.076 	25.132 	0.680  0.530 	0.000  YARE  Kreemer et al. [2014] from Ader et al. [2012]               
 85.057  30.729 	9.627 	21.628 	0.590  0.500 	0.000  JRGR  Kreemer et al. [2014] from Ader et al. [2012]               
 86.904  30.445  14.057 	22.063 	0.590  0.520 	0.000  CUOM  Kreemer et al. [2014] from Ader et al. [2012]               
 86.940  28.357  11.434 	26.052 	0.540  0.450 	0.000  ZHXZ  Kreemer et al. [2014] from Ader et al. [2012]               
104.893  51.847  -0.124 	-0.104 	1.140  1.150 -0.004  LIST  Kreemer et al. [2014] from Apel et al. [2006]               
115.846  40.870 	1.789 	-1.315 	1.560  1.430 -0.002  HB34  Kreemer et al. [2014] from Apel et al. [2006]               
117.914  40.961 	0.860 	-1.092 	1.650  1.490 	0.001  HB58  Kreemer et al. [2014] from Apel et al. [2006]               
107.622  51.814 	2.034 	-4.328 	1.140  1.150 	0.040  ULAN  Kreemer et al. [2014] from Apel et al. [2006]               
127.521  50.257 	0.597 	 0.247 	0.200  0.200 	0.000  BLAG  Kreemer et al. [2014] from Ashurkov et al. [2011]           
128.028  50.257 	0.122 	-0.673 	0.190  0.220 	0.000  TAMB  Kreemer et al. [2014] from Ashurkov et al. [2011]           
128.223  49.913 	0.900 	-0.310 	0.250  0.240 	0.000  POLT  Kreemer et al. [2014] from Ashurkov et al. [2011]           
130.014  50.101 	0.241 	 0.367 	0.220  0.220 	0.000  TALA  Kreemer et al. [2014] from Ashurkov et al. [2011]           
130.220  49.407 	1.038 	 0.054 	0.210  0.180 	0.000  ARHA  Kreemer et al. [2014] from Ashurkov et al. [2011]           
131.602  48.954 	1.128 	-0.684 	0.220  0.200 	0.000  SUTA  Kreemer et al. [2014] from Ashurkov et al. [2011]           
 75.363  32.565 	6.102 	29.898 	1.540  1.370 -0.002  HIRA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 75.881  32.304 	4.069 	29.927 	0.780  0.770 	0.000  NURP  Kreemer et al. [2014] from Banerjee et al. [2008]           
 75.938  31.479 	4.301 	30.012 	0.910  0.890 	0.000  BOHA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 75.993  32.536 	1.637 	28.048 	0.780  0.760 	0.000  DALH  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.294  31.897 	4.252 	29.127 	0.890  0.880 	0.000  JWLM  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.307  31.538 	5.988 	30.711 	1.020  0.980 -0.001  UNAN  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.307  32.248 	1.258 	28.131 	0.750  0.750 	0.000  NADI  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.673  31.919 	4.580 	33.708 	1.360  1.290 	0.001  CHBG  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.689  32.698  -0.878 	22.803 	0.910  0.890 	0.001  UDAI  Kreemer et al. [2014] from Banerjee et al. [2008]           
 76.815  31.634 	3.643 	31.047 	0.770  0.760 	0.000  REWL  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.108  32.067  -0.694 	23.915 	0.910  0.890 	0.000  KULU  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.126  28.482 	9.292 	30.660 	1.280  1.250 	0.001  DELH  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.175  32.634  -3.409 	18.563 	1.440  1.390 -0.006  JIPA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.192  32.317  -1.286 	24.638 	1.360  1.350 	0.001  KOT1  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.425  32.798  -0.041 	16.950 	1.800  1.670 	0.004  SRCH  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.447  23.209 	9.789 	33.147 	1.240  1.210 	0.001  RRLB  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.575  34.711  -2.546 	20.000 	1.300  1.290 	0.000  PAN2  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.613  34.130  -0.510 	18.520 	0.680  0.650 	0.003  SABU  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.630  30.276 	6.758 	31.384 	0.810  0.760 	0.000  QASI  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.808  33.972  -0.602 	16.612 	1.250  1.120 	0.004  SHAK  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.860  30.329 	7.718 	31.977 	0.790  0.720 	0.014  SABA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.868  30.147 	9.092 	28.880 	1.310  1.120 	0.012  MOHA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.921  32.364  -3.199 	17.604 	1.860  1.660 	0.005  KAZA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.974  30.285 	7.458 	30.617 	0.770  0.710 	0.011  WILD  Kreemer et al. [2014] from Banerjee et al. [2008]           
 77.979  30.095 	7.283 	35.439 	1.180  1.100 -0.007  RAJA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.014  30.329 	6.186 	31.578 	0.740  0.730 	0.000  WIH2  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.021  30.459 	5.714 	31.140 	0.730  0.710 	0.006  HATI  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.115  30.452 	8.314 	29.155 	1.380  1.280 	0.039  BATA  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.155  30.342 	7.297 	31.475 	1.160  1.120 	0.006  DHOU  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.187  30.191 	6.760 	32.414 	0.920  0.890 	0.005  DOIW  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.368  30.394 	5.835 	30.663 	0.880  0.840 	0.004  CHMB  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.608  25.452  10.356 	32.427 	0.880  0.840 	0.002  JHAN  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.617  30.806 	3.935 	27.000 	1.140  1.110 	0.004  BHAT  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.660  33.209 	0.857 	16.700 	0.700  0.650 	0.001  NYOM  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.680  29.848  10.840 	32.656 	1.550  1.450 -0.002  LAN2  Kreemer et al. [2014] from Banerjee et al. [2008]           
 78.754  31.037 	4.300 	23.507 	1.140  1.100 	0.003  HARS  Kreemer et al. [2014] from Banerjee et al. [2008]           
 79.090  30.298 	6.137 	29.327 	1.290  1.120 	0.019  GHOL  Kreemer et al. [2014] from Banerjee et al. [2008]           
 79.194  30.329 	3.977 	30.054 	1.160  1.100 	0.006  POKH  Kreemer et al. [2014] from Banerjee et al. [2008]           
 79.276  21.394  12.009 	33.547 	0.930  0.850 	0.002  NAGP  Kreemer et al. [2014] from Banerjee et al. [2008]           
 79.493  30.743 	0.637 	21.634 	1.260  1.110 	0.017  BADR  Kreemer et al. [2014] from Banerjee et al. [2008]           
 79.876  23.129  12.297 	29.727 	1.620  1.540 	0.001  JBPR  Kreemer et al. [2014] from Banerjee et al. [2008]           
 80.240  30.060 	5.948 	23.834 	2.350  2.310 	0.001  MUNS  Kreemer et al. [2014] from Banerjee et al. [2008]           
 80.943  26.891  10.983 	32.643 	1.040  1.010 	0.000  LUCK  Kreemer et al. [2014] from Banerjee et al. [2008]           
 85.792  20.263  14.712 	35.207 	1.130  1.090 	0.000  BHBN  Kreemer et al. [2014] from Banerjee et al. [2008]           
 86.444  23.815  14.078 	33.000 	1.310  1.270 	0.001  DHAN  Kreemer et al. [2014] from Banerjee et al. [2008]           
 88.569  27.365  14.381 	29.742 	2.410  2.310 	0.001  GBSK  Kreemer et al. [2014] from Banerjee et al. [2008]           
 89.392  26.849  16.824 	31.569 	1.560  1.480 	0.002  RBIT  Kreemer et al. [2014] from Banerjee et al. [2008]           
 92.439  28.432  16.698 	15.436 	2.130  1.860 	0.002  LOZ1  Kreemer et al. [2014] from Banerjee et al. [2008]           
 94.892  29.541  18.158 	 2.431 	0.990  0.830 -0.002  PQX1  Kreemer et al. [2014] from Banerjee et al. [2008]           
 97.778  29.727  14.890 	-6.963 	1.260  1.150 	0.002  ZUG1  Kreemer et al. [2014] from Banerjee et al. [2008]           
 80.148  28.963 	9.275 	34.278 	0.900  0.800 	0.000  MAH0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 80.602  29.334 	8.646 	31.919 	0.900  0.800 	0.000  DAD2  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 80.636  29.012 	9.579 	36.830 	0.900  0.900 	0.000  SHP0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 80.721  29.527 	8.228 	30.758 	0.900  0.800 	0.000  SHB0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.116  28.613  12.129 	34.688 	1.500  1.500 	0.000  LMK1  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.353  28.824 	9.511 	37.366 	0.900  0.900 	0.000  GUT0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.575  28.134  10.679 	37.429 	0.900  0.900 	0.000  NPJ0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.634  28.583 	7.242 	34.149 	0.900  0.900 	0.000  SKA0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.635  28.586 	9.041 	33.649 	0.900  0.900 	0.000  SKT0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 81.691  28.407  10.662 	36.667 	0.900  0.900 	0.000  SPS2  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.095  28.010 	6.904 	34.001 	0.900  0.900 	0.000  KUS0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.247  28.030 	9.105 	36.751 	0.900  0.900 	0.000  AMP0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.347  28.249 	9.982 	37.484 	0.900  0.900 	0.000  MUL0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.504  27.951  12.218 	38.335 	1.000  0.900 	0.000  CHP0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.540  27.786 	8.938 	37.748 	1.000  0.900 	0.000  BMT0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 82.785  27.568 	7.769 	37.718 	1.000  0.900 	0.000  KRN2  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.008  27.316  10.053 	37.326 	1.000  0.900 	0.000  HET0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.210  29.440 	6.444 	23.592 	2.300  1.200 	0.000  WT12  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.222  28.015  11.981 	29.895 	1.000  0.900 	0.000  RAM0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.280  27.693  11.118 	32.015 	3.400  1.800 	0.000  AIRP  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.329  28.171  10.566 	29.831 	1.000  1.000 	0.000  SYA0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.398  27.575  12.235 	36.054 	1.000  0.900 	0.000  PKI0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 85.794  27.745 	9.427 	33.872 	1.000  0.900 	0.000  BAL0  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 86.020  28.290  10.675 	25.445 	3.600  1.900 	0.000  WT11  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 86.020  28.300  13.074 	22.845 	2.400  1.400 	0.000  WT16  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 86.230  27.635  10.152 	28.914 	1.100  1.000 	0.000  JIRI  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 86.813  27.958 	9.036 	27.392 	1.200  0.600 	0.000  EVE1  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 87.577  29.118  15.244 	24.140 	2.300  1.400 	0.000  LAZE  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 88.910  27.490  13.451 	26.551 	2.800  1.900 	0.000  WT15  Kreemer et al. [2014] from Bettinelli et al. [2006]         
 84.770  50.940  -1.538 	 0.199 	1.500  1.300 	0.076  USTK  Kreemer et al. [2014] from Calais et al. [2006]             
 85.440  50.150  -0.837 	 0.103 	1.400  1.400 	0.087  KAIT  Kreemer et al. [2014] from Calais et al. [2006]             
 87.890  50.240  -0.743 	 0.091 	1.400  1.300 	0.062  KURA  Kreemer et al. [2014] from Calais et al. [2006]             
 88.420  50.070 	0.258 	 2.695 	1.500  1.400 	0.042  CHAG  Kreemer et al. [2014] from Calais et al. [2006]             
 91.625  47.963 	3.453 	 1.887 	1.000  1.000 	0.111  HOVA  Kreemer et al. [2014] from Calais et al. [2006]             
 95.286  22.049 	2.180 	18.074 	1.100  0.600 	0.226  KWEH  Kreemer et al. [2014] from Calais et al. [2006]             
 95.873  49.618 	0.455 	 1.577 	1.100  1.000 	0.108  TES1  Kreemer et al. [2014] from Calais et al. [2006]             
100.095  49.663 	1.456 	-0.336 	1.100  1.000 	0.096  MURN  Kreemer et al. [2014] from Calais et al. [2006]             
102.790  46.259 	3.440 	-1.238 	1.500  1.300 	0.044  ARVA  Kreemer et al. [2014] from Calais et al. [2006]             
103.640  51.680 	0.060 	-1.443 	1.300  1.400 	0.013  TALY  Kreemer et al. [2014] from Calais et al. [2006]             
106.015  51.171 	1.758 	-1.849 	1.000  0.900 	0.120  UDUN  Kreemer et al. [2014] from Calais et al. [2006]             
106.223  45.804 	3.240 	-1.047 	1.100  1.000 	0.122  MAND  Kreemer et al. [2014] from Calais et al. [2006]             
106.253  50.232 	1.156 	-2.347 	1.000  1.000 	0.115  SUKG  Kreemer et al. [2014] from Calais et al. [2006]             
106.494  50.737 	1.848 	-1.445 	1.000  0.900 	0.123  KIAT  Kreemer et al. [2014] from Calais et al. [2006]             
107.622  51.815 	0.154 	-1.249 	1.100  1.000 	0.098  ULAZ  Kreemer et al. [2014] from Calais et al. [2006]             
108.243  52.970 	0.959 	-1.056 	1.000  1.000 	0.105  TURK  Kreemer et al. [2014] from Calais et al. [2006]             
110.588  47.257 	1.537 	-1.262 	1.200  1.000 	0.122  UNDE  Kreemer et al. [2014] from Calais et al. [2006]             
114.583  48.091 	0.845 	-2.870 	1.100  1.000 	0.120  CHOI  Kreemer et al. [2014] from Calais et al. [2006]             
 91.661  26.153  12.279 	32.997 	0.140  0.120 	0.000  GWHT  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.490  23.943 	7.463 	33.655 	0.240  0.200 	0.000  MAMT  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.685  23.306 	6.551 	33.381 	0.480  0.420 	0.000  BRPI  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.731  24.371 	7.665 	33.533 	0.270  0.240 	0.000  KLSB  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.856  23.329 	8.022 	33.090 	0.580  0.490 	0.000  SRCP  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.869  24.814  10.027 	32.353 	0.360  0.320 	0.000  KASH  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 92.901  23.175 	6.978 	32.253 	0.370  0.320 	0.000  BTLG  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.064  23.129 	5.677 	31.649 	0.400  0.340 	0.000  NVPI  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.082  23.202 	5.699 	32.315 	0.360  0.300 	0.000  LGDR  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.087  23.611 	5.797 	32.246 	0.230  0.190 	0.000  KKHL  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.128  24.796 	8.663 	31.828 	0.340  0.300 	0.000  JIRI  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.313  23.480 	6.024 	30.761 	0.250  0.220 	0.000  CHAM  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.559  24.821 	8.840 	29.741 	0.300  0.260 	0.000  AWNG  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.679  24.344 	3.547 	24.015 	0.190  0.160 	0.000  CCPR  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.785  24.817 	4.675 	26.805 	0.410  0.370 	0.000  KJRK  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 93.925  24.749 	2.993 	23.605 	0.100  0.090 	0.000  IMPH  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.009  24.363 	2.081 	23.500 	0.250  0.220 	0.000  CHAN  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.013  25.261 	4.180 	25.481 	0.210  0.180 	0.000  SENA  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.035  25.718  10.812 	27.728 	0.620  0.540 	0.000  ZUBU  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.146  24.384 	3.062 	22.379 	0.490  0.430 	0.000  TENG  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.199  25.652 	9.001 	27.334 	0.600  0.540 	0.000  CHAK  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.290  24.258 	1.917 	22.331 	0.400  0.340 	0.000  MORE  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.360  25.109 	3.941 	22.521 	0.260  0.230 	0.000  UKHR  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 94.508  24.868 	2.375 	22.672 	0.190  0.170 	0.000  CHAS  Kreemer et al. [2014] from Gahalaut et al. [2013]       
 85.646  37.871 	0.367 	12.645 	0.790  0.810 	0.005  AT12  Kreemer et al. [2014] from He et al. [2013]                 
 85.677  38.466  -0.328 	12.202 	0.900  0.940 	0.025  AT16  Kreemer et al. [2014] from He et al. [2013]                 
 86.011  37.681  -1.283 	11.963 	0.820  0.850 	0.005  AT13  Kreemer et al. [2014] from He et al. [2013]                 
 86.056  35.853 	7.096 	18.545 	0.790  0.810 	0.007  AT10  Kreemer et al. [2014] from He et al. [2013]                 
 86.056  36.253 	3.865 	17.575 	0.790  0.810 	0.011  AT07  Kreemer et al. [2014] from He et al. [2013]                 
 86.119  36.026 	6.882 	14.592 	0.790  0.810 	0.007  AT08  Kreemer et al. [2014] from He et al. [2013]                 
 86.167  37.620 	1.807 	12.095 	0.810  0.840 	0.004  AT14  Kreemer et al. [2014] from He et al. [2013]                 
 86.176  37.581 	2.056 	12.198 	0.810  0.840 	0.002  AT15  Kreemer et al. [2014] from He et al. [2013]                 
 86.250  36.428 	5.523 	17.047 	0.800  0.820 	0.013  AT06  Kreemer et al. [2014] from He et al. [2013]                 
 86.264  36.994 	6.288 	14.352 	0.810  0.830 	0.013  AT04  Kreemer et al. [2014] from He et al. [2013]                 
 86.283  35.657 	6.787 	18.646 	0.790  0.810 	0.003  AT09  Kreemer et al. [2014] from He et al. [2013]                 
 86.292  35.376 	1.270 	17.439 	0.810  0.830 	0.009  AT11  Kreemer et al. [2014] from He et al. [2013]                 
 86.309  37.232 	9.567 	13.744 	0.790  0.810 	0.008  AT03  Kreemer et al. [2014] from He et al. [2013]                 
 86.317  36.575 	1.867 	13.286 	0.840  0.860 	0.022  AT05  Kreemer et al. [2014] from He et al. [2013]                 
 86.333  37.213 	6.757 	14.280 	0.830  0.860 	0.011  AT03  Kreemer et al. [2014] from He et al. [2013]                 
 86.327  37.336 	6.431 	13.519 	0.820  0.840 	0.017  AT02  Kreemer et al. [2014] from He et al. [2013]                 
 86.380  37.413 	4.595 	13.322 	0.840  0.870 	0.021  AT01  Kreemer et al. [2014] from He et al. [2013]                 
 85.144  37.057  -0.653 	10.449 	1.700  1.700 	0.006  ATUB  Kreemer et al. [2014] from Hilley et al. [2009]         
 89.905  38.409 	4.592 	 8.441 	1.400  1.400 -0.005  KLSA  Kreemer et al. [2014] from Hilley et al. [2009]         
 89.932  38.404 	4.794 	 8.758 	2.300  1.800 -0.127  SCAS  Kreemer et al. [2014] from Hilley et al. [2009]         
 89.926  38.409 	4.294 	 8.149 	1.500  1.500 -0.017  SCAN  Kreemer et al. [2014] from Hilley et al. [2009]         
 89.968  38.391 	5.395 	 9.585 	1.400  1.400 -0.003  HAPI  Kreemer et al. [2014] from Hilley et al. [2009]         
 90.131  38.031 	4.817 	10.601 	3.800  4.100 	0.001  COOL  Kreemer et al. [2014] from Hilley et al. [2009]         
 90.418  38.376 	8.016 	 9.707 	1.400  1.400 -0.010  MULI  Kreemer et al. [2014] from Hilley et al. [2009]         
 91.821  37.887  10.474 	11.513 	1.500  1.400 -0.006  MANG  Kreemer et al. [2014] from Hilley et al. [2009]         
 92.036  31.469  25.510 	15.675 	1.330  1.140 	0.013  NAGQ  Kreemer et al. [2014] from Hilley et al. [2009]         
 92.447  34.214  23.217 	 8.129 	1.900  1.350 	0.071  TUOT  Kreemer et al. [2014] from Hilley et al. [2009]         
 68.371  39.084  -0.212 	 2.756 	0.980  1.070 	0.002  SRYA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 68.532  38.334  -6.006 	 5.712 	1.210  1.300 -0.004  LNSA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 68.610  38.742 	1.946 	 1.702 	1.240  1.930 	0.027  TDPA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 68.616  37.934  -6.657 	 2.715 	1.440  1.510 	0.012  GANA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 69.223  38.393 -16.009 	 3.313 	1.300  1.370 -0.017  CHRA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 69.277  38.853  -3.195 	 3.137 	2.670  1.850 -0.004  OBGA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 69.421  38.585  -0.503 	 2.298 	1.420  1.580 	0.017  DUBA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 70.056  38.869  -6.628 	 5.583 	1.540  1.670 -0.005  HINA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 70.201  39.120 	1.082 	 3.604 	3.100  1.830 	0.012  KMRA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 70.851  39.224  -2.136 	 7.634 	0.940  1.020 	0.000  KHAA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 70.946  38.896 -11.276 	11.451 	1.400  1.520 	0.000  SHKA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.337  39.241  -4.369 	 7.169 	1.390  1.500 	0.003  LHSQ  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.487  34.004 	3.925 	28.470 	0.750  0.540 	0.000  NCEG  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.608  36.001  -2.211 	19.123 	0.800  0.870 -0.013  UCHU  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.612  36.730  -8.112 	13.884 	1.220  1.060 -0.002  ISHA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.663  38.003  -8.603 	15.379 	1.000  1.080 -0.097  EMTA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.675  38.518  -5.558 	17.242 	1.640  1.760 	0.005  SEDA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.852  35.272 	0.867 	23.050 	0.760  0.810 	0.000  QLND  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.923  38.095  -6.157 	13.541 	1.560  1.680 -0.020  DRJA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 71.933  34.572 	5.078 	27.343 	1.310  0.620 	0.002  MALA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 72.498  41.980 	0.303 	 3.509 	0.680  0.720 	0.008  UZU4  Kreemer et al. [2014] from Ischuk et al. [2013]             
 72.668  39.495 	0.312 	10.907 	2.980  6.650 	0.000  BRDB  Kreemer et al. [2014] from Ischuk et al. [2013]             
 72.764  39.917  -1.069 	 1.134 	2.450  2.650 -0.015  PAMA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.106  38.554  -6.393 	18.518 	1.350  1.440 	0.009  ATSA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.120  37.461  -2.622 	18.262 	1.480  1.570 	0.007  ABLA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.280  38.902  -7.738 	14.386 	1.340  1.440 	0.012  AJLA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.415  37.793  -3.499 	20.253 	1.480  1.590 -0.004  BZRA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.427  39.226  -8.844 	20.677 	1.610  1.770 -0.004  UBLA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.618  38.560  -7.833 	19.789 	1.350  1.460 	0.007  AKBA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 73.638  38.146  -6.604 	24.835 	1.510  1.620 	0.012  MADA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 74.185  37.836  -6.261 	17.226 	1.300  1.390 	0.004  STSA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 74.828  37.540  -2.684 	21.103 	0.840  0.910 	0.010  SHMA  Kreemer et al. [2014] from Ischuk et al. [2013]             
 78.973  32.779  -0.863 	19.226 	0.550  0.380 -0.001  IAOH  Kreemer et al. [2014] from Ischuk et al. [2013]
 77.522  34.823 	0.613 	20.570 	4.600  1.900 	0.000  TKSH  Kreemer et al. [2014] from Jade et al. [2004]
 77.567  34.727  -2.487 	19.784 	2.100  0.900 	0.000  PNMK  Kreemer et al. [2014] from Jade et al. [2004]
 77.619  34.568 	3.514 	19.799 	2.200  0.800 	0.000  TRTH  Kreemer et al. [2014] from Jade et al. [2004]
 78.178  34.031  -1.882 	18.269 	2.200  0.800 	0.000  TNGS  Kreemer et al. [2014] from Jade et al. [2004]
 78.414  33.999  -1.380 	17.441 	2.700  1.000 	0.000  LKNG  Kreemer et al. [2014] from Jade et al. [2004]
 78.655  33.576  -0.074 	15.604 	2.700  1.100 	0.000  CHUS  Kreemer et al. [2014] from Jade et al. [2004]
 78.704  33.191  -3.579 	16.819 	2.600  1.000 	0.000  MUTH  Kreemer et al. [2014] from Jade et al. [2004]
 93.237  29.881  19.976 	 9.816 	3.200  1.100 	0.000  GONG  Kreemer et al. [2014] from Jade et al. [2004]
 93.783  31.880  19.366 	 5.474 	3.300  1.100 	0.000  SOSH  Kreemer et al. [2014] from Jade et al. [2004]            
 91.440  25.230  12.317 	34.750 	0.800  0.600 	0.000  MOPE  Kreemer et al. [2014] from Jade et al. [2007]              
